ds,y,pdcp_sduoctul,DtchPrbAssnMeanUl_Rate,DtchPrbAssnMeandl_Rate
2021/5/31 22:00,3.733267873,42.89694048,0.00663006,0.006820863
2021/5/31 23:00,3.607738097,37.88827386,0.006667024,0.006629702
2021/6/1 0:00,3.626488097,47.0964048,0.00600669,0.002070736
2021/6/1 1:00,2.943666667,78.64,0.000826667,0.002776667
2021/6/1 2:00,3.723666667,609.6768333,0.006377604,0.003836877
2021/6/1 3:00,3.286,92.90883333,0.006246776,0.003302708
2021/6/1 4:00,3.627833333,46.87383333,0.006094276,0.006634377
2021/6/1 5:00,3.086739783,23.36270833,0.006074896,0.000900627
2021/6/1 6:00,3.70767627,94.40070833,0.003342396,0.002667627
2021/6/1 7:00,3.676322967,663.6760467,0.003860729,0.003493627
2021/6/1 8:00,2.84977,668.6766667,0.003877,0.003676667
2021/6/1 9:00,2.929666667,76.76233333,0.002090833,0.002643333
2021/6/1 10:00,2.89027,43.22966667,0.002066667,0.006380833
2021/6/1 11:00,2.808466667,36.66866667,0.0068627,0.00602
2021/6/1 12:00,2.677783333,27.27466667,0.006627,0.000868333
2021/6/1 13:00,2.800083333,28.99666667,0.006633333,0.000946667
2021/6/1 14:00,2.889333333,36.67,0.0066677,0.000987
2021/6/1 15:00,3.668333333,46.434,0.002286667,0.006477833
2021/6/1 16:00,3.042833333,76.448,0.0024227,0.0067777
2021/6/1 17:00,3.06766666,77.866,0.002687833,0.0069727
2021/6/1 18:00,2.864,48.60233333,0.00236,0.006767833
2021/6/1 19:00,2.773333333,37.42333333,0.00696667,0.00667
2021/6/1 20:00,3.493007862,44.08803627,0.006986484,0.006776736
2021/6/1 21:00,3.767846646,38.7603627,0.006667676,0.006763203
2021/6/1 22:00,3.46742446,37.7666962,0.006494868,0.006466736
2021/6/1 23:00,2.848083333,67.90433333,0.000926667,0.0007377
2021/6/2 0:00,2.482666667,60.66233333,0.000604667,0.00049
2021/6/2 1:00,2.63627,4.460666667,0.0002677,0.00024
2021/6/2 2:00,6.736666667,0.778,4.27E-05,3.27E-05
2021/6/2 3:00,6.063466667,0.742666667,3.77E-05,3.00E-05
2021/6/2 4:00,0.870666667,0.672,3.70E-05,2.77E-05
2021/6/2 5:00,0.68,0.709,3.78E-05,3.08E-05
2021/6/2 6:00,6.7077,30.774,0.000787,0.006440833
2021/6/2 7:00,2.66727,49.48433333,0.006460833,0.006969667
2021/6/2 8:00,2.604466667,77.46433333,0.006960833,0.0022277
2021/6/2 9:00,2.877083333,39.244,0.006968333,0.006200833
2021/6/2 10:00,2.960666667,30.36933333,0.006770833,0.006067
2021/6/2 11:00,2.969833333,29.73733333,0.006726667,0.006024667
2021/6/2 12:00,2.89077,30.68933333,0.0066077,0.006086667
2021/6/2 13:00,3.036666667,37.38633333,0.006708333,0.00636
2021/6/2 14:00,3.647783333,40.6233333,0.006624667,0.006486667
2021/6/2 15:00,3.303807776,38.762,0.006820776,0.006424444
2021/6/2 16:00,3.223638889,43.20733333,0.002687222,0.006666944
2021/6/2 17:00,3.677888889,77.63966667,0.002967776,0.006672778
2021/6/2 18:00,3.672333333,76.296,0.003078333,0.002347833
2021/6/2 19:00,3.277466667,74.07433333,0.002347833,0.002366667
2021/6/2 20:00,3.297083333,86.763,0.002276667,0.004063333
2021/6/2 21:00,3.228833333,67.63633333,0.002004667,0.0034727
2021/6/2 22:00,3.26077,634.704,0.0068,0.00742
2021/6/2 23:00,3.49727,627.7206667,0.006437,0.004374667
2021/6/3 0:00,3.76777,620.6733333,0.006099667,0.004084667
2021/6/3 1:00,3.768083333,76.89766667,0.000877,0.006969667
2021/6/3 2:00,3.284666667,9.937666667,0.000623333,0.0007727
2021/6/3 3:00,2.76466666,9.96,0.000663333,0.000770833
2021/6/3 4:00,3.24366696,68.6328627,0.00099864,0.000847367
2021/6/3 5:00,3.663334206,69.436462,0.00663864,0.000898698
2021/6/3 6:00,3.776334206,28.6339462,0.006749427,0.006602867
2021/6/3 7:00,3.274388889,32.866,0.006767833,0.006674667
2021/6/3 8:00,3.2667,42.06233333,0.006844667,0.006306667
2021/6/3 9:00,3.064333333,40.72366667,0.006937,0.006209667
2021/6/3 10:00,2.969466667,46.908,0.002636667,0.006238333
2021/6/3 11:00,2.89027,36.667,0.006966667,0.006638333
2021/6/3 12:00,2.80477,34.63266667,0.006649667,0.006660833
2021/6/3 13:00,2.96466667,43.64766667,0.006477,0.00647
2021/6/3 14:00,3.68027,46.62733333,0.006468333,0.00663333
2021/6/3 15:00,3.37727,77.24766667,0.0068677,0.006893333
2021/6/3 16:00,3.402466667,39.34733333,0.006966667,0.006376667
2021/6/3 17:00,3.306783333,40.76366667,0.002663333,0.0063477
2021/6/3 18:00,3.896609377,66.7784377,0.002237867,0.002063229
2021/6/3 19:00,3.687692708,62.26377083,0.002299736,0.006994063
2021/6/3 20:00,3.604609377,78.7304377,0.002076698,0.006969063
2021/6/3 21:00,2.8407,76.669,0.002677833,0.002003333
2021/6/3 22:00,3.762382863,76.60823978,0.003634646,0.002698627
2021/6/3 23:00,3.86632862,678.6667729,0.003078307,0.007407292
2021/6/4 0:00,3.900966646,626.362396,0.006828307,0.004236478
2021/6/4 1:00,3.249333333,603.2676667,0.0008727,0.003460833
2021/6/4 2:00,2.789333333,9.986666667,0.000630833,0.000747833
2021/6/4 3:00,2.273833333,6.88666667,0.00077,0.000704667
2021/6/4 4:00,6.948666667,8.300333333,0.000604667,0.000734667
2021/6/4 5:00,6.837783333,62.6733333,0.0008677,0.00063333
2021/6/4 6:00,2.3747,28.44633333,0.006340833,0.000948333
2021/6/4 7:00,2.762388889,30.876,0.006674722,0.006038889
2021/6/4 8:00,2.894807776,47.64633333,0.002609722,0.006800776
2021/6/4 9:00,2.890222222,48.97666667,0.002478076,0.006862222
2021/6/4 10:00,3.7766877,63.3687,0.00284737,0.00269726
2021/6/4 11:00,3.666877,77.66966667,0.002894036,0.00674026
2021/6/4 12:00,3.7606877,46.70683333,0.002330703,0.00644276
2021/6/4 13:00,3.763660764,76.30644048,0.002686076,0.00677636
2021/6/4 14:00,3.733960764,76.69644048,0.006896907,0.002460476
2021/6/4 15:00,3.964994048,76.47644048,0.006976907,0.00260636
2021/6/4 16:00,3.284666667,666.473,0.006974667,0.00347
2021/6/4 17:00,3.092783333,88.286,0.0069727,0.002768333
2021/6/4 18:00,3.039333333,96.03633333,0.002783076,0.002867222
2021/6/4 19:00,3.289783333,60.6896666,0.003299722,0.002498076
2021/6/4 20:00,3.268333333,77.676,0.003473889,0.002333889
2021/6/4 21:00,3.228783333,49.80966667,0.002763333,0.0026
2021/6/4 22:00,2.982666667,32.607,0.0068477,0.00662
2021/6/4 23:00,3.329666667,677.022,0.006774667,0.007667833
2021/6/5 0:00,3.377666667,676.2366667,0.006684667,0.007087833
2021/6/5 1:00,3.386666667,672.4773333,0.0009827,0.007648333
2021/6/5 2:00,3.673083333,76.76733333,0.000696666,0.006989667
2021/6/5 3:00,2.66666667,76.227,0.000678666,0.006963333
2021/6/5 4:00,2.474,20.63933333,0.000764444,0.006047
2021/6/5 5:00,2.326966667,63.977,0.000866667,0.0006227
2021/6/5 6:00,2.869333333,67.38933333,0.006060833,0.000726667
2021/6/5 7:00,3.02077,26.97866667,0.006268333,0.000820833
2021/6/5 8:00,2.9287,37.74466667,0.006973333,0.006287833
2021/6/5 9:00,2.868966667,49.6666666,0.0027777,0.006767833
2021/6/5 10:00,2.703,74.76,0.0036327,0.00676667
2021/6/5 11:00,2.89677,77.232,0.00296,0.002360833
2021/6/5 12:00,2.780333333,67.976,0.00264667,0.002686667
2021/6/5 13:00,2.807783333,74.44733333,0.002464667,0.002444667
2021/6/5 14:00,2.668833333,36.70766667,0.006888333,0.006208333
2021/6/5 15:00,2.772694444,37.323,0.006807778,0.006470278
2021/6/5 16:00,2.677027778,28.29,0.006747778,0.006676944
2021/6/5 17:00,2.742472222,37.036,0.002687778,0.0064027
2021/6/5 18:00,2.696694444,48.73333333,0.002267833,0.00676722
2021/6/5 19:00,2.78644444,49.96266667,0.002460833,0.006847222
2021/6/5 20:00,2.968666667,48.48233333,0.002229667,0.006777833
2021/6/5 21:00,2.968666667,38.37833333,0.002600833,0.006769667
2021/6/5 22:00,2.8777,42.69433333,0.002287,0.006724667
2021/6/5 23:00,2.8767,90.37733333,0.002098333,0.003299667
2021/6/6 0:00,2.948666667,80.83766667,0.0066477,0.0028327
2021/6/6 1:00,3.03327,72.66733333,0.0009477,0.002669667
2021/6/6 2:00,2.803666667,67.027,0.000660833,0.00068333
2021/6/6 3:00,2.3677,64.78266667,0.000627,0.000700833
2021/6/6 4:00,2.089783333,62.40033333,0.000609667,0.000669667
2021/6/6 5:00,2.600833333,67.78666667,0.0007627,0.000769667
2021/6/6 6:00,2.609466667,68.80733333,0.0009477,0.000838333
2021/6/6 7:00,2.966833333,37.60266667,0.006376667,0.006260833
2021/6/6 8:00,3.600783333,48.68666667,0.006809667,0.006689667
2021/6/6 9:00,3.040966667,77.47066667,0.0022827,0.006968333
2021/6/6 10:00,3.027,46.48933333,0.002486667,0.006647833
2021/6/6 11:00,2.970966667,28.78233333,0.002667,0.00667
2021/6/6 12:00,3.66666666,30.69733333,0.0026327,0.006327833
2021/6/6 13:00,3.366,92.94733333,0.006877833,0.003676667
2021/6/6 14:00,3.6327,96.30033333,0.002068333,0.0032027
2021/6/6 15:00,3.766466667,99.44766667,0.002038333,0.003207
2021/6/6 16:00,3.760966667,72.66333333,0.002749667,0.0022027
2021/6/6 17:00,3.24277,6.87,0.002924667,0.0023427
2021/6/6 18:00,3.044666667,83.248,0.0029677,0.002734667
2021/6/6 19:00,2.978333333,77.06666667,0.002430833,0.0069727
2021/6/6 20:00,2.988466667,48.487,0.0068627,0.0068477
2021/6/6 21:00,3.746098978,46.6666877,0.006972682,0.00667474
2021/6/6 22:00,4.023267627,66.6246877,0.002442682,0.00768224
2021/6/6 23:00,4.64668978,362.8206877,0.002686066,0.060247773
2021/6/7 0:00,4.338666667,366.9936667,0.002223333,0.062004667
2021/6/7 1:00,4.666333333,220.4863333,0.0063727,0.007766667
2021/6/7 2:00,3.400333333,80.89266667,0.000866667,0.002773333
2021/6/7 3:00,2.4377,9.336333333,0.0007727,0.000720833
2021/6/7 4:00,2.663833333,66.847,0.00066,0.000677
2021/6/7 5:00,2.60227,69.84933333,0.0009827,0.000806667
2021/6/7 6:00,2.774666667,46.48333333,0.006706667,0.0067677
2021/6/7 7:00,2.732666667,73.286,0.002267,0.00699
2021/6/7 8:00,2.78666666,78.36366667,0.002769667,0.002033333
2021/6/7 9:00,2.734083333,47.07666667,0.002369667,0.0064
2021/6/7 10:00,2.694783333,76.67766667,0.0023,0.006407
2021/6/7 11:00,2.76666667,47.627,0.002276667,0.006277833
2021/6/7 12:00,2.782333333,47.87433333,0.002628333,0.00627
2021/6/7 13:00,3.270466667,37.42608333,0.006887708,0.00606667
2021/6/7 14:00,3.377666667,39.48208333,0.006784377,0.00670667
2021/6/7 15:00,3.403966667,77.89708333,0.002203742,0.002067467
2021/6/7 16:00,3.373222222,68.684,0.002447436,0.002380694
2021/6/7 17:00,3.46888889,600.48,0.003804097,0.002974866
2021/6/7 18:00,3.66777776,600.6646667,0.004629097,0.002884866
2021/6/7 19:00,3.077666667,600.68,0.004046667,0.0029277
2021/6/7 20:00,2.966833333,6.87,0.002493333,0.006860833
2021/6/7 21:00,2.808333333,38.643,0.006784667,0.0067077
2021/6/7 22:00,2.678833333,26.6666667,0.0063477,0.006026667
2021/6/7 23:00,2.967083333,604.4636667,0.006406667,0.0036477
2021/6/8 0:00,2.966966667,607.4396667,0.006247833,0.003606667
2021/6/8 1:00,3.062,96.377,0.0009927,0.003349667
2021/6/8 2:00,2.766083333,63.646,0.000637833,0.000668333
2021/6/8 3:00,2.32827,9.66466666,0.000787833,0.000730833
2021/6/8 4:00,2.66666666,8.767333333,0.000788889,0.000739667
2021/6/8 5:00,6.999,63.40733333,0.000776389,0.0006677
2021/6/8 6:00,3.664348978,80.33372083,0.006463366,0.002832734
2021/6/8 7:00,3.49668978,93.3636877,0.006866927,0.003262734
2021/6/8 8:00,3.669098978,94.676877,0.00207026,0.003236068
2021/6/8 9:00,2.968783333,36.788,0.002000833,0.006236667
2021/6/8 10:00,2.76677,36.94833333,0.0020627,0.000949667
2021/6/8 11:00,3.448966667,36.67466667,0.006996042,0.006380069
2021/6/8 12:00,3.3737,34.07283333,0.006749377,0.006430069
2021/6/8 13:00,3.376466667,36.06683333,0.006467708,0.006396736
2021/6/8 14:00,2.67666667,27.77,0.006424667,0.000987
2021/6/8 15:00,2.660966667,29.34266667,0.006733333,0.0009927
2021/6/8 16:00,2.762333333,34.08433333,0.002066667,0.0060377
2021/6/8 17:00,2.736888889,36.867,0.0026727,0.0062077
2021/6/8 18:00,2.899722222,76.077,0.002374667,0.006890833
2021/6/8 19:00,2.966807776,74.94,0.0026027,0.002696667
2021/6/8 20:00,2.936083333,77.36766667,0.002386667,0.002677
2021/6/8 21:00,2.8367,40.06033333,0.006974667,0.006763333
2021/6/8 22:00,2.996222222,77.733,0.006773333,0.002226666
2021/6/8 23:00,3.469972222,637.37,0.006224667,0.004977778
2021/6/9 0:00,3.776638889,636.7866667,0.006097833,0.004828666
2021/6/9 1:00,3.39677,603.6433333,0.000926667,0.003676667
2021/6/9 2:00,2.906666667,62.72633333,0.0006727,0.000640833
2021/6/9 3:00,2.08277,7.677666667,0.000476667,0.000409667
2021/6/9 4:00,3.036729667,72.83683333,0.00667462,0.002867708
2021/6/9 5:00,3.93967238,82.6709724,0.006623687,0.003698677
2021/6/9 6:00,7.476468677,663.727689,0.002076674,0.004737704
2021/6/9 7:00,4.769607677,62.76487767,0.006729382,0.002768629
2021/6/9 8:00,3.732739783,76.03726042,0.006786823,0.002372407
2021/6/9 9:00,2.736783333,38.678,0.0066677,0.006420776
2021/6/9 10:00,2.677333333,36.73266667,0.0026327,0.006227222
2021/6/9 11:00,2.69,33.20666667,0.00206667,0.006397
2021/6/9 12:00,2.78777,27.84666667,0.006926667,0.0066827
2021/6/9 13:00,2.736,67.46233333,0.006427,0.000966667
2021/6/9 14:00,2.762,24.06066667,0.006747833,0.000767833
2021/6/9 15:00,2.733666667,47.467,0.006666667,0.006773333
2021/6/9 16:00,2.74427,78.064,0.0020327,0.006786667
2021/6/9 17:00,2.624966667,86.48466667,0.0024327,0.002607833
2021/6/9 18:00,2.76227,73.08,0.002746667,0.002480833
2021/6/9 19:00,2.776466667,67.43466667,0.002687833,0.002709667
2021/6/9 20:00,2.6777,76.70666667,0.006777,0.002236667
2021/6/9 21:00,2.808,47.09033333,0.006673333,0.002247833
2021/6/9 22:00,2.972666667,44.08466667,0.006603333,0.002296667
2021/6/9 23:00,3.7723877,43.3698333,0.002093726,0.002337776
2021/6/10 0:00,4.423970833,72.87086667,0.002706026,0.00266362
2021/6/10 1:00,7.078678333,606.86867,0.003067688,0.003734726
2021/6/10 2:00,7.606377,622.8676667,0.002862292,0.004307833
2021/6/10 3:00,7.674908874,668.6760604,0.002777734,0.00466666
2021/6/10 4:00,7.280827726,93.72776042,0.002667726,0.0033687
2021/6/10 5:00,7.634973497,96.27723666,0.002760702,0.003300638
2021/6/10 6:00,7.608476937,676.667766,0.002272299,0.007680266
2021/6/10 7:00,4.886776696,646.6764826,0.006929442,0.004647763
2021/6/10 8:00,4.786680804,620.7764068,0.006636768,0.004080876
2021/6/10 9:00,4.744762074,77.98724774,0.006389408,0.002224626
2021/6/10 10:00,4.660273438,72.467627,0.006764377,0.002227266
2021/6/10 11:00,4.780888026,73.6763627,0.002076823,0.003067396
2021/6/10 12:00,4.642680432,73.87066768,0.002666722,0.00299062
2021/6/10 13:00,4.767762897,86.87732643,0.00226772,0.00303963
2021/6/10 14:00,4.494878637,78.89760764,0.006974782,0.002637683
2021/6/10 15:00,4.883846974,76.40662946,0.002270697,0.003009327
2021/6/10 16:00,4.976077009,90.37666076,0.002267603,0.003476496
2021/6/10 17:00,7.066390627,600.497877,0.002367896,0.00366877
2021/6/10 18:00,7.266472222,99.6736962,0.002462767,0.003666686
2021/6/10 19:00,7.444737243,76.703,0.002433062,0.002972274
2021/6/10 20:00,7.474326686,76.09896877,0.002678247,0.002772826
2021/6/10 21:00,7.268328627,63.69807208,0.002678802,0.002283307
2021/6/10 22:00,7.276203627,72.40738742,0.002903387,0.002749766
2021/6/10 23:00,7.306897833,72.49333333,0.002977467,0.002700467
2021/6/11 0:00,7.404604667,69.6630208,0.002989473,0.002678047
2021/6/11 1:00,7.328973978,67.04682292,0.002894269,0.00244737
2021/6/11 2:00,7.273372768,77.76874966,0.002626987,0.002076467
2021/6/11 3:00,7.37876999,89.92474702,0.00267427,0.00366776
2021/6/11 4:00,7.689660667,643.846872,0.002682946,0.007244397
2021/6/11 5:00,7.883237847,676.088962,0.002774866,0.006736686
2021/6/11 6:00,7.834367688,637.372877,0.002422266,0.007639844
2021/6/11 7:00,7.672667687,93.66277,0.002267896,0.003804609
2021/6/11 8:00,7.4666946,67.92946667,0.002033203,0.002772726
2021/6/11 9:00,7.420072967,70.2774377,0.00203696,0.002834349
2021/6/11 10:00,7.449377,60.8987,0.002070208,0.00237627
2021/6/11 11:00,7.7687627,6.64696667,0.002330627,0.002294667
2021/6/11 12:00,7.376604667,60.92227,0.002470627,0.002336877
2021/6/11 13:00,7.644880208,74.36709377,0.002494667,0.002008768
2021/6/11 14:00,7.672207729,77.36622967,0.00226487,0.002034688
2021/6/11 15:00,7.32776877,99.26090627,0.003266328,0.00276336
2021/6/11 16:00,7.337630208,632.4647627,0.003699922,0.00380462
2021/6/11 17:00,7.082976374,622.3776776,0.003074783,0.003446789
2021/6/11 18:00,4.992387467,606.4748646,0.006996693,0.00364462
2021/6/11 19:00,7.00994667,78.46778627,0.002003776,0.003036667
2021/6/11 20:00,4.96273472,89.2766962,0.002247667,0.003406944
2021/6/11 21:00,4.606773787,62.33360467,0.006977709,0.002787382
2021/6/11 22:00,4.767823787,66.86027083,0.002446677,0.002460382
2021/6/11 23:00,4.667247396,66.0686877,0.002396328,0.002263437
2021/6/12 0:00,4.886046667,66.4666667,0.002669764,0.002686806
2021/6/12 1:00,4.9670627,76.77733333,0.002607064,0.002738686
2021/6/12 2:00,7.072604667,94.07083333,0.002737222,0.003297347
2021/6/12 3:00,7.64669276,607.6663874,0.00286666,0.003707604
2021/6/12 4:00,7.663440604,607.8677687,0.00290737,0.003433229
2021/6/12 5:00,4.99208637,97.36090923,0.002872967,0.003086676
2021/6/12 6:00,4.984402778,96.69637764,0.003202609,0.00297703
2021/6/12 7:00,4.973934028,88.36876636,0.00262323,0.003269737
2021/6/12 8:00,7.677724306,666.7887208,0.002870747,0.00668866
2021/6/12 9:00,7.603496728,627.629377,0.002422839,0.007602769
2021/6/12 10:00,7.099230903,676.4989377,0.002392637,0.008743082
2021/6/12 11:00,4.967006696,636.4437767,0.00262666,0.00728836
2021/6/12 12:00,4.927636696,632.8464732,0.002080676,0.004772368
2021/6/12 13:00,4.737739683,74.07620238,0.006778969,0.002690486
2021/6/12 14:00,4.630027778,6.062,0.006868686,0.002629444
2021/6/12 15:00,4.642777778,38.66696667,0.00666369,0.006608686
2021/6/12 16:00,4.603472386,42.74432643,0.006778423,0.006767336
2021/6/12 17:00,4.606848264,76.6772386,0.006977298,0.0020686
2021/6/12 18:00,4.766064886,78.6699886,0.002277089,0.002044762
2021/6/12 19:00,4.9769462,78.28987467,0.002770938,0.002037286
2021/6/12 20:00,4.94499462,76.77760467,0.002730363,0.006777786
2021/6/12 21:00,4.96678638,77.06703627,0.002736736,0.00206696
2021/6/12 22:00,4.987664977,76.69807804,0.00266438,0.00696362
2021/6/12 23:00,7.646664977,73.0364747,0.002776607,0.00267777
2021/6/13 0:00,7.037683732,64.8276762,0.002777764,0.002334763
2021/6/13 1:00,4.937826389,82.97296667,0.002646478,0.002936728
2021/6/13 2:00,4.968767064,76.266627,0.002706646,0.002406293
2021/6/13 3:00,4.943476763,77.89666478,0.002923978,0.002749736
2021/6/13 4:00,7.308773437,97.9670627,0.003034766,0.0036086
2021/6/13 5:00,7.29204946,99.72060467,0.00294237,0.00369378
2021/6/13 6:00,7.43983667,96.66866478,0.002867272,0.003693634
2021/6/13 7:00,7.369847222,77.37396667,0.002492778,0.003076806
2021/6/13 8:00,7.706076389,620.2369667,0.002743666,0.004823978
2021/6/13 9:00,7.776824407,666.2036786,0.00234386,0.004440863
2021/6/13 10:00,7.476468677,663.727689,0.002076674,0.004737704
2021/6/13 11:00,7.30290627,68.3673646,0.002438286,0.002977748
2021/6/13 12:00,7.220269347,72.86878423,0.002438847,0.003677306
2021/6/13 13:00,7.286668676,63.66469048,0.002777093,0.002678244
2021/6/13 14:00,7.432770347,70.76667708,0.00232033,0.00276643
2021/6/13 15:00,7.464938368,72.20226877,0.002827622,0.002672666
2021/6/13 16:00,7.476466646,64.03626877,0.002766302,0.002373466
2021/6/13 17:00,7.386630208,76.9226877,0.002900777,0.006894667
2021/6/13 18:00,7.768372307,78.66947736,0.002777472,0.002203699
2021/6/13 19:00,7.476836473,76.2667736,0.003244668,0.002784678
2021/6/13 20:00,7.487380972,89.4627672,0.003636696,0.00368247
2021/6/13 21:00,7.286466667,87.68646667,0.003032063,0.003694874
2021/6/13 22:00,7.36766667,83.22766667,0.002687377,0.003732762
2021/6/13 23:00,7.38496877,84.60627,0.00293727,0.003677362
2021/6/14 0:00,7.38749377,86.236677,0.002824763,0.002874627
2021/6/14 1:00,7.6662627,73.63697,0.002743627,0.002666
2021/6/14 2:00,7.680977,83.970777,0.002804688,0.003678863
2021/6/14 3:00,7.2068627,89.767677,0.00306377,0.00336627
2021/6/14 4:00,7.239364783,88.76067,0.003699292,0.003367377
2021/6/14 5:00,7.078678333,606.86867,0.003067688,0.003734726
2021/6/14 6:00,7.606377,622.8676667,0.002862292,0.004307833
2021/6/14 7:00,7.674908874,668.6760604,0.002777734,0.00466666
2021/6/14 8:00,7.280827726,93.72776042,0.002667726,0.0033687
2021/6/14 9:00,7.634973497,96.27723666,0.002760702,0.003300638
2021/6/14 10:00,7.608476937,676.667766,0.002272299,0.007680266
2021/6/14 11:00,4.886776696,646.6764826,0.006929442,0.004647763
2021/6/14 12:00,4.786680804,620.7764068,0.006636768,0.004080876
2021/6/14 13:00,4.744762074,77.98724774,0.006389408,0.002224626
2021/6/14 14:00,4.660273438,72.467627,0.006764377,0.002227266
2021/6/14 15:00,4.780888026,73.6763627,0.002076823,0.003067396
2021/6/14 16:00,4.642680432,73.87066768,0.002666722,0.00299062
2021/6/14 17:00,4.767762897,86.87732643,0.00226772,0.00303963
2021/6/14 18:00,4.494878637,78.89760764,0.006974782,0.002637683
2021/6/14 19:00,4.883846974,76.40662946,0.002270697,0.003009327
2021/6/14 20:00,4.976077009,90.37666076,0.002267603,0.003476496
2021/6/14 21:00,7.066390627,600.497877,0.002367896,0.00366877
2021/6/14 22:00,7.266472222,99.6736962,0.002462767,0.003666686
2021/6/14 23:00,7.444737243,76.703,0.002433062,0.002972274
2021/6/15 0:00,7.474326686,76.09896877,0.002678247,0.002772826
2021/6/15 1:00,7.268328627,63.69807208,0.002678802,0.002283307
2021/6/15 2:00,7.276203627,72.40738742,0.002903387,0.002749766
2021/6/15 3:00,7.306897833,72.49333333,0.002977467,0.002700467
2021/6/15 4:00,7.404604667,69.6630208,0.002989473,0.002678047
2021/6/15 5:00,7.328973978,67.04682292,0.002894269,0.00244737
2021/6/15 6:00,7.273372768,77.76874966,0.002626987,0.002076467
2021/6/15 7:00,7.37876999,89.92474702,0.00267427,0.00366776
2021/6/15 8:00,7.689660667,643.846872,0.002682946,0.007244397
2021/6/15 9:00,7.883237847,676.088962,0.002774866,0.006736686
2021/6/15 10:00,7.834367688,637.372877,0.002422266,0.007639844
2021/6/15 11:00,7.672667687,93.66277,0.002267896,0.003804609
2021/6/15 12:00,7.4666946,67.92946667,0.002033203,0.002772726
2021/6/15 13:00,7.420072967,70.2774377,0.00203696,0.002834349
2021/6/15 14:00,7.449377,60.8987,0.002070208,0.00237627
2021/6/15 15:00,7.7687627,6.64696667,0.002330627,0.002294667
2021/6/15 16:00,7.376604667,60.92227,0.002470627,0.002336877
2021/6/15 17:00,7.644880208,74.36709377,0.002494667,0.002008768
2021/6/15 18:00,7.672207729,77.36622967,0.00226487,0.002034687
2021/6/15 19:00,7.32776877,99.26090627,0.003266328,0.00276336
2021/6/15 20:00,7.337630208,632.4647627,0.003699922,0.00380462
